2024-04-16T17:44:37
Configurations(Methods):
Name,Touch Interfaces
config01,"Button00, TS05"
config02,"Slider00, TS15, TS14, TS13, TS12, TS01"
Logs:
"config01:Button00:Measurement Value",Baseline,Threshold,Touch ON/OFF Difference,Hysteresis,Status,"config02:Slider00:Status",Threshold,Resolution,TS15:Measurement Value,TS14:Measurement Value,TS13:Measurement Value,TS12:Measurement Value,TS01:Measurement Value
45668,36554,800,9114,10,1,-,-,-,-,-,-,-,-
45714,36554,800,9160,10,1,-,-,-,-,-,-,-,-
45139,36554,800,8585,10,1,-,-,-,-,-,-,-,-
45376,36554,800,8822,10,1,-,-,-,-,-,-,-,-
45608,36554,800,9054,10,1,-,-,-,-,-,-,-,-
45597,36554,800,9043,10,1,-,-,-,-,-,-,-,-
45662,36554,800,9108,10,1,-,-,-,-,-,-,-,-
45482,36554,800,8928,10,1,-,-,-,-,-,-,-,-
45416,36554,800,8862,10,1,-,-,-,-,-,-,-,-
45401,36554,800,8847,10,1,-,-,-,-,-,-,-,-
44849,36554,800,8295,10,1,-,-,-,-,-,-,-,-
44741,36554,800,8187,10,1,-,-,-,-,-,-,-,-
44385,36554,800,7831,10,1,-,-,-,-,-,-,-,-
44674,36554,800,8120,10,1,-,-,-,-,-,-,-,-
44857,36554,800,8303,10,1,-,-,-,-,-,-,-,-
44944,36554,800,8390,10,1,-,-,-,-,-,-,-,-
44114,36554,800,7560,10,1,-,-,-,-,-,-,-,-
44318,36554,800,7764,10,1,-,-,-,-,-,-,-,-
44676,36554,800,8122,10,1,-,-,-,-,-,-,-,-
45220,36554,800,8666,10,1,-,-,-,-,-,-,-,-
45495,36554,800,8941,10,1,-,-,-,-,-,-,-,-
45884,36554,800,9330,10,1,-,-,-,-,-,-,-,-
45848,36554,800,9294,10,1,-,-,-,-,-,-,-,-
45447,36554,800,8893,10,1,-,-,-,-,-,-,-,-
45576,36554,800,9022,10,1,-,-,-,-,-,-,-,-
45037,36554,800,8483,10,1,-,-,-,-,-,-,-,-
45671,36554,800,9117,10,1,-,-,-,-,-,-,-,-
45414,36554,800,8860,10,1,-,-,-,-,-,-,-,-
45310,36554,800,8756,10,1,-,-,-,-,-,-,-,-
45304,36554,800,8750,10,1,-,-,-,-,-,-,-,-
45474,36554,800,8920,10,1,-,-,-,-,-,-,-,-
45512,36554,800,8958,10,1,-,-,-,-,-,-,-,-
45008,36554,800,8454,10,1,-,-,-,-,-,-,-,-
44926,36554,800,8372,10,1,-,-,-,-,-,-,-,-
44931,36554,800,8377,10,1,-,-,-,-,-,-,-,-
45031,36554,800,8477,10,1,-,-,-,-,-,-,-,-
45166,36554,800,8612,10,1,-,-,-,-,-,-,-,-
44556,36554,800,8002,10,1,-,-,-,-,-,-,-,-
44799,36554,800,8245,10,1,-,-,-,-,-,-,-,-
45026,36554,800,8472,10,1,-,-,-,-,-,-,-,-
45162,36554,800,8608,10,1,-,-,-,-,-,-,-,-
45048,36554,800,8494,10,1,-,-,-,-,-,-,-,-
44899,36554,800,8345,10,1,-,-,-,-,-,-,-,-
44768,36554,800,8214,10,1,-,-,-,-,-,-,-,-
44747,36554,800,8193,10,1,-,-,-,-,-,-,-,-
45151,36554,800,8597,10,1,-,-,-,-,-,-,-,-
45498,36554,800,8944,10,1,-,-,-,-,-,-,-,-
45583,36554,800,9029,10,1,-,-,-,-,-,-,-,-
45427,36554,800,8873,10,1,-,-,-,-,-,-,-,-
46123,36554,800,9569,10,1,-,-,-,-,-,-,-,-
45549,36554,800,8995,10,1,-,-,-,-,-,-,-,-
45548,36554,800,8994,10,1,-,-,-,-,-,-,-,-
45378,36554,800,8824,10,1,-,-,-,-,-,-,-,-
45109,36554,800,8555,10,1,-,-,-,-,-,-,-,-
45266,36554,800,8712,10,1,-,-,-,-,-,-,-,-
45119,36554,800,8565,10,1,-,-,-,-,-,-,-,-
45031,36554,800,8477,10,1,-,-,-,-,-,-,-,-
45080,36554,800,8526,10,1,-,-,-,-,-,-,-,-
45174,36554,800,8620,10,1,-,-,-,-,-,-,-,-
45252,36554,800,8698,10,1,-,-,-,-,-,-,-,-
45415,36554,800,8861,10,1,-,-,-,-,-,-,-,-
45390,36554,800,8836,10,1,-,-,-,-,-,-,-,-
45488,36554,800,8934,10,1,-,-,-,-,-,-,-,-
45443,36554,800,8889,10,1,-,-,-,-,-,-,-,-
45525,36554,800,8971,10,1,-,-,-,-,-,-,-,-
45414,36554,800,8860,10,1,-,-,-,-,-,-,-,-
45336,36554,800,8782,10,1,-,-,-,-,-,-,-,-
45394,36554,800,8840,10,1,-,-,-,-,-,-,-,-
45469,36554,800,8915,10,1,-,-,-,-,-,-,-,-
45493,36554,800,8939,10,1,-,-,-,-,-,-,-,-
45564,36554,800,9010,10,1,-,-,-,-,-,-,-,-
45375,36554,800,8821,10,1,-,-,-,-,-,-,-,-
45566,36554,800,9012,10,1,-,-,-,-,-,-,-,-
45539,36554,800,8985,10,1,-,-,-,-,-,-,-,-
45356,36554,800,8802,10,1,-,-,-,-,-,-,-,-
45436,36554,800,8882,10,1,-,-,-,-,-,-,-,-
45312,36554,800,8758,10,1,-,-,-,-,-,-,-,-
45316,36554,800,8762,10,1,-,-,-,-,-,-,-,-
45272,36554,800,8718,10,1,-,-,-,-,-,-,-,-
45393,36554,800,8839,10,1,-,-,-,-,-,-,-,-
45364,36554,800,8810,10,1,-,-,-,-,-,-,-,-
45415,36554,800,8861,10,1,-,-,-,-,-,-,-,-
45375,36554,800,8821,10,1,-,-,-,-,-,-,-,-
45452,36554,800,8898,10,1,-,-,-,-,-,-,-,-
45486,36554,800,8932,10,1,-,-,-,-,-,-,-,-
45484,36554,800,8930,10,1,-,-,-,-,-,-,-,-
45561,36554,800,9007,10,1,-,-,-,-,-,-,-,-
45621,36554,800,9067,10,1,-,-,-,-,-,-,-,-
45696,36554,800,9142,10,1,-,-,-,-,-,-,-,-
45638,36554,800,9084,10,1,-,-,-,-,-,-,-,-
45737,36554,800,9183,10,1,-,-,-,-,-,-,-,-
45833,36554,800,9279,10,1,-,-,-,-,-,-,-,-
45666,36554,800,9112,10,1,-,-,-,-,-,-,-,-
45580,36554,800,9026,10,1,-,-,-,-,-,-,-,-
45723,36554,800,9169,10,1,-,-,-,-,-,-,-,-
45627,36554,800,9073,10,1,-,-,-,-,-,-,-,-
45616,36554,800,9062,10,1,-,-,-,-,-,-,-,-
45574,36554,800,9020,10,1,-,-,-,-,-,-,-,-
45632,36554,800,9078,10,1,-,-,-,-,-,-,-,-
45661,36554,800,9107,10,1,-,-,-,-,-,-,-,-
45699,36554,800,9145,10,1,-,-,-,-,-,-,-,-
45598,36554,800,9044,10,1,-,-,-,-,-,-,-,-
45639,36554,800,9085,10,1,-,-,-,-,-,-,-,-
45658,36554,800,9104,10,1,-,-,-,-,-,-,-,-
45741,36554,800,9187,10,1,-,-,-,-,-,-,-,-
45633,36554,800,9079,10,1,-,-,-,-,-,-,-,-
45689,36554,800,9135,10,1,-,-,-,-,-,-,-,-
45423,36554,800,8869,10,1,-,-,-,-,-,-,-,-
45438,36554,800,8884,10,1,-,-,-,-,-,-,-,-
45617,36554,800,9063,10,1,-,-,-,-,-,-,-,-
45631,36554,800,9077,10,1,-,-,-,-,-,-,-,-
45516,36554,800,8962,10,1,-,-,-,-,-,-,-,-
45480,36554,800,8926,10,1,-,-,-,-,-,-,-,-
45508,36554,800,8954,10,1,-,-,-,-,-,-,-,-
45528,36554,800,8974,10,1,-,-,-,-,-,-,-,-
45564,36554,800,9010,10,1,-,-,-,-,-,-,-,-
45601,36554,800,9047,10,1,-,-,-,-,-,-,-,-
45569,36554,800,9015,10,1,-,-,-,-,-,-,-,-
45569,36554,800,9015,10,1,-,-,-,-,-,-,-,-
45631,36554,800,9077,10,1,-,-,-,-,-,-,-,-
45590,36554,800,9036,10,1,-,-,-,-,-,-,-,-
45553,36554,800,8999,10,1,-,-,-,-,-,-,-,-
45657,36554,800,9103,10,1,-,-,-,-,-,-,-,-
45742,36554,800,9188,10,1,-,-,-,-,-,-,-,-
45591,36554,800,9037,10,1,-,-,-,-,-,-,-,-
45632,36554,800,9078,10,1,-,-,-,-,-,-,-,-
45619,36554,800,9065,10,1,-,-,-,-,-,-,-,-
45591,36554,800,9037,10,1,-,-,-,-,-,-,-,-
45533,36554,800,8979,10,1,-,-,-,-,-,-,-,-
45556,36554,800,9002,10,1,-,-,-,-,-,-,-,-
45547,36554,800,8993,10,1,-,-,-,-,-,-,-,-
45454,36554,800,8900,10,1,-,-,-,-,-,-,-,-
45484,36554,800,8930,10,1,-,-,-,-,-,-,-,-
45582,36554,800,9028,10,1,-,-,-,-,-,-,-,-
45610,36554,800,9056,10,1,-,-,-,-,-,-,-,-
45626,36554,800,9072,10,1,-,-,-,-,-,-,-,-
45484,36554,800,8930,10,1,-,-,-,-,-,-,-,-
45504,36554,800,8950,10,1,-,-,-,-,-,-,-,-
45425,36554,800,8871,10,1,-,-,-,-,-,-,-,-
45464,36554,800,8910,10,1,-,-,-,-,-,-,-,-
45296,36554,800,8742,10,1,-,-,-,-,-,-,-,-
45266,36554,800,8712,10,1,-,-,-,-,-,-,-,-
45323,36554,800,8769,10,1,-,-,-,-,-,-,-,-
45366,36554,800,8812,10,1,-,-,-,-,-,-,-,-
45328,36554,800,8774,10,1,-,-,-,-,-,-,-,-
45312,36554,800,8758,10,1,-,-,-,-,-,-,-,-
45344,36554,800,8790,10,1,-,-,-,-,-,-,-,-
45308,36554,800,8754,10,1,-,-,-,-,-,-,-,-
45304,36554,800,8750,10,1,-,-,-,-,-,-,-,-
45263,36554,800,8709,10,1,-,-,-,-,-,-,-,-
45287,36554,800,8733,10,1,-,-,-,-,-,-,-,-
45280,36554,800,8726,10,1,-,-,-,-,-,-,-,-
45306,36554,800,8752,10,1,-,-,-,-,-,-,-,-
45397,36554,800,8843,10,1,-,-,-,-,-,-,-,-
45347,36554,800,8793,10,1,-,-,-,-,-,-,-,-
45337,36554,800,8783,10,1,-,-,-,-,-,-,-,-
45358,36554,800,8804,10,1,-,-,-,-,-,-,-,-
45380,36554,800,8826,10,1,-,-,-,-,-,-,-,-
45269,36554,800,8715,10,1,-,-,-,-,-,-,-,-
45268,36554,800,8714,10,1,-,-,-,-,-,-,-,-
45289,36554,800,8735,10,1,-,-,-,-,-,-,-,-
45406,36554,800,8852,10,1,-,-,-,-,-,-,-,-
45292,36554,800,8738,10,1,-,-,-,-,-,-,-,-
45265,36554,800,8711,10,1,-,-,-,-,-,-,-,-
45306,36554,800,8752,10,1,-,-,-,-,-,-,-,-
45376,36554,800,8822,10,1,-,-,-,-,-,-,-,-
45429,36554,800,8875,10,1,-,-,-,-,-,-,-,-
45368,36554,800,8814,10,1,-,-,-,-,-,-,-,-
45301,36554,800,8747,10,1,-,-,-,-,-,-,-,-
45378,36554,800,8824,10,1,-,-,-,-,-,-,-,-
45340,36554,800,8786,10,1,-,-,-,-,-,-,-,-
45421,36554,800,8867,10,1,-,-,-,-,-,-,-,-
45361,36554,800,8807,10,1,-,-,-,-,-,-,-,-
45256,36554,800,8702,10,1,-,-,-,-,-,-,-,-
45144,36554,800,8590,10,1,-,-,-,-,-,-,-,-
45245,36554,800,8691,10,1,-,-,-,-,-,-,-,-
45319,36554,800,8765,10,1,-,-,-,-,-,-,-,-
45458,36554,800,8904,10,1,-,-,-,-,-,-,-,-
45548,36554,800,8994,10,1,-,-,-,-,-,-,-,-
45535,36554,800,8981,10,1,-,-,-,-,-,-,-,-
45568,36554,800,9014,10,1,-,-,-,-,-,-,-,-
45483,36554,800,8929,10,1,-,-,-,-,-,-,-,-
45395,36554,800,8841,10,1,-,-,-,-,-,-,-,-
45354,36554,800,8800,10,1,-,-,-,-,-,-,-,-
45407,36554,800,8853,10,1,-,-,-,-,-,-,-,-
45422,36554,800,8868,10,1,-,-,-,-,-,-,-,-
45455,36554,800,8901,10,1,-,-,-,-,-,-,-,-
45439,36554,800,8885,10,1,-,-,-,-,-,-,-,-
45423,36554,800,8869,10,1,-,-,-,-,-,-,-,-
45505,36554,800,8951,10,1,-,-,-,-,-,-,-,-
45476,36554,800,8922,10,1,-,-,-,-,-,-,-,-
45503,36554,800,8949,10,1,-,-,-,-,-,-,-,-
45504,36554,800,8950,10,1,-,-,-,-,-,-,-,-
45424,36554,800,8870,10,1,-,-,-,-,-,-,-,-
45340,36554,800,8786,10,1,-,-,-,-,-,-,-,-
45388,36554,800,8834,10,1,-,-,-,-,-,-,-,-
45446,36554,800,8892,10,1,-,-,-,-,-,-,-,-
45442,36554,800,8888,10,1,-,-,-,-,-,-,-,-
45497,36554,800,8943,10,1,-,-,-,-,-,-,-,-
45453,36554,800,8899,10,1,-,-,-,-,-,-,-,-
45312,36554,800,8758,10,1,-,-,-,-,-,-,-,-
45252,36554,800,8698,10,1,-,-,-,-,-,-,-,-
45333,36554,800,8779,10,1,-,-,-,-,-,-,-,-
45383,36554,800,8829,10,1,-,-,-,-,-,-,-,-
45381,36554,800,8827,10,1,-,-,-,-,-,-,-,-
45329,36554,800,8775,10,1,-,-,-,-,-,-,-,-
45342,36554,800,8788,10,1,-,-,-,-,-,-,-,-
45391,36554,800,8837,10,1,-,-,-,-,-,-,-,-
45440,36554,800,8886,10,1,-,-,-,-,-,-,-,-
45487,36554,800,8933,10,1,-,-,-,-,-,-,-,-
45518,36554,800,8964,10,1,-,-,-,-,-,-,-,-
45528,36554,800,8974,10,1,-,-,-,-,-,-,-,-
45588,36554,800,9034,10,1,-,-,-,-,-,-,-,-
45510,36554,800,8956,10,1,-,-,-,-,-,-,-,-
45570,36554,800,9016,10,1,-,-,-,-,-,-,-,-
45547,36554,800,8993,10,1,-,-,-,-,-,-,-,-
45591,36554,800,9037,10,1,-,-,-,-,-,-,-,-
45635,36554,800,9081,10,1,-,-,-,-,-,-,-,-
45421,36554,800,8867,10,1,-,-,-,-,-,-,-,-
45389,36554,800,8835,10,1,-,-,-,-,-,-,-,-
45314,36554,800,8760,10,1,-,-,-,-,-,-,-,-
45298,36554,800,8744,10,1,-,-,-,-,-,-,-,-
45321,36554,800,8767,10,1,-,-,-,-,-,-,-,-
45309,36554,800,8755,10,1,-,-,-,-,-,-,-,-
45339,36554,800,8785,10,1,-,-,-,-,-,-,-,-
45431,36554,800,8877,10,1,-,-,-,-,-,-,-,-
45340,36554,800,8786,10,1,-,-,-,-,-,-,-,-
45360,36554,800,8806,10,1,-,-,-,-,-,-,-,-
45384,36554,800,8830,10,1,-,-,-,-,-,-,-,-
45367,36554,800,8813,10,1,-,-,-,-,-,-,-,-
45374,36554,800,8820,10,1,-,-,-,-,-,-,-,-
45469,36554,800,8915,10,1,-,-,-,-,-,-,-,-
45392,36554,800,8838,10,1,-,-,-,-,-,-,-,-
45324,36554,800,8770,10,1,-,-,-,-,-,-,-,-
45323,36554,800,8769,10,1,-,-,-,-,-,-,-,-
45259,36554,800,8705,10,1,-,-,-,-,-,-,-,-
45270,36554,800,8716,10,1,-,-,-,-,-,-,-,-
45285,36554,800,8731,10,1,-,-,-,-,-,-,-,-
45337,36554,800,8783,10,1,-,-,-,-,-,-,-,-
45371,36554,800,8817,10,1,-,-,-,-,-,-,-,-
45382,36554,800,8828,10,1,-,-,-,-,-,-,-,-
45381,36554,800,8827,10,1,-,-,-,-,-,-,-,-
45411,36554,800,8857,10,1,-,-,-,-,-,-,-,-
45424,36554,800,8870,10,1,-,-,-,-,-,-,-,-
45385,36554,800,8831,10,1,-,-,-,-,-,-,-,-
45385,36554,800,8831,10,1,-,-,-,-,-,-,-,-
45416,36554,800,8862,10,1,-,-,-,-,-,-,-,-
45371,36554,800,8817,10,1,-,-,-,-,-,-,-,-
45418,36554,800,8864,10,1,-,-,-,-,-,-,-,-
45374,36554,800,8820,10,1,-,-,-,-,-,-,-,-
45414,36554,800,8860,10,1,-,-,-,-,-,-,-,-
45415,36554,800,8861,10,1,-,-,-,-,-,-,-,-
45410,36554,800,8856,10,1,-,-,-,-,-,-,-,-
45505,36554,800,8951,10,1,-,-,-,-,-,-,-,-
45471,36554,800,8917,10,1,-,-,-,-,-,-,-,-
45500,36554,800,8946,10,1,-,-,-,-,-,-,-,-
45518,36554,800,8964,10,1,-,-,-,-,-,-,-,-
45499,36554,800,8945,10,1,-,-,-,-,-,-,-,-
45515,36554,800,8961,10,1,-,-,-,-,-,-,-,-
45496,36554,800,8942,10,1,-,-,-,-,-,-,-,-
45491,36554,800,8937,10,1,-,-,-,-,-,-,-,-
45438,36554,800,8884,10,1,-,-,-,-,-,-,-,-
45496,36554,800,8942,10,1,-,-,-,-,-,-,-,-
45483,36554,800,8929,10,1,-,-,-,-,-,-,-,-
45411,36554,800,8857,10,1,-,-,-,-,-,-,-,-
45342,36554,800,8788,10,1,-,-,-,-,-,-,-,-
45356,36554,800,8802,10,1,-,-,-,-,-,-,-,-
45412,36554,800,8858,10,1,-,-,-,-,-,-,-,-
45408,36554,800,8854,10,1,-,-,-,-,-,-,-,-
45415,36554,800,8861,10,1,-,-,-,-,-,-,-,-
45454,36554,800,8900,10,1,-,-,-,-,-,-,-,-
45496,36554,800,8942,10,1,-,-,-,-,-,-,-,-
45499,36554,800,8945,10,1,-,-,-,-,-,-,-,-
45556,36554,800,9002,10,1,-,-,-,-,-,-,-,-
45512,36554,800,8958,10,1,-,-,-,-,-,-,-,-
45600,36554,800,9046,10,1,-,-,-,-,-,-,-,-
45507,36554,800,8953,10,1,-,-,-,-,-,-,-,-
45510,36554,800,8956,10,1,-,-,-,-,-,-,-,-
45381,36554,800,8827,10,1,-,-,-,-,-,-,-,-
45434,36554,800,8880,10,1,-,-,-,-,-,-,-,-
45483,36554,800,8929,10,1,-,-,-,-,-,-,-,-
45535,36554,800,8981,10,1,-,-,-,-,-,-,-,-
45515,36554,800,8961,10,1,-,-,-,-,-,-,-,-
45543,36554,800,8989,10,1,-,-,-,-,-,-,-,-
45495,36554,800,8941,10,1,-,-,-,-,-,-,-,-
45545,36554,800,8991,10,1,-,-,-,-,-,-,-,-
45503,36554,800,8949,10,1,-,-,-,-,-,-,-,-
45472,36554,800,8918,10,1,-,-,-,-,-,-,-,-
45513,36554,800,8959,10,1,-,-,-,-,-,-,-,-
45570,36554,800,9016,10,1,-,-,-,-,-,-,-,-
45524,36554,800,8970,10,1,-,-,-,-,-,-,-,-
45546,36554,800,8992,10,1,-,-,-,-,-,-,-,-
45594,36554,800,9040,10,1,-,-,-,-,-,-,-,-
45615,36554,800,9061,10,1,-,-,-,-,-,-,-,-
45520,36554,800,8966,10,1,-,-,-,-,-,-,-,-
45629,36554,800,9075,10,1,-,-,-,-,-,-,-,-
45564,36554,800,9010,10,1,-,-,-,-,-,-,-,-
45594,36554,800,9040,10,1,-,-,-,-,-,-,-,-
45544,36554,800,8990,10,1,-,-,-,-,-,-,-,-
45567,36554,800,9013,10,1,-,-,-,-,-,-,-,-
45567,36554,800,9013,10,1,-,-,-,-,-,-,-,-
45552,36554,800,8998,10,1,-,-,-,-,-,-,-,-
45554,36554,800,9000,10,1,-,-,-,-,-,-,-,-
45626,36554,800,9072,10,1,-,-,-,-,-,-,-,-
45605,36554,800,9051,10,1,-,-,-,-,-,-,-,-
45590,36554,800,9036,10,1,-,-,-,-,-,-,-,-
45576,36554,800,9022,10,1,-,-,-,-,-,-,-,-
45525,36554,800,8971,10,1,-,-,-,-,-,-,-,-
45531,36554,800,8977,10,1,-,-,-,-,-,-,-,-
45540,36554,800,8986,10,1,-,-,-,-,-,-,-,-
45530,36554,800,8976,10,1,-,-,-,-,-,-,-,-
45504,36554,800,8950,10,1,-,-,-,-,-,-,-,-
45434,36554,800,8880,10,1,-,-,-,-,-,-,-,-
45459,36554,800,8905,10,1,-,-,-,-,-,-,-,-
45441,36554,800,8887,10,1,-,-,-,-,-,-,-,-
45407,36554,800,8853,10,1,-,-,-,-,-,-,-,-
45480,36554,800,8926,10,1,-,-,-,-,-,-,-,-
45670,36554,800,9116,10,1,-,-,-,-,-,-,-,-
45643,36554,800,9089,10,1,-,-,-,-,-,-,-,-
45629,36554,800,9075,10,1,-,-,-,-,-,-,-,-
45631,36554,800,9077,10,1,-,-,-,-,-,-,-,-
45667,36554,800,9113,10,1,-,-,-,-,-,-,-,-
45674,36554,800,9120,10,1,-,-,-,-,-,-,-,-
45694,36554,800,9140,10,1,-,-,-,-,-,-,-,-
45624,36554,800,9070,10,1,-,-,-,-,-,-,-,-
45585,36554,800,9031,10,1,-,-,-,-,-,-,-,-
45548,36554,800,8994,10,1,-,-,-,-,-,-,-,-
45595,36554,800,9041,10,1,-,-,-,-,-,-,-,-
45657,36554,800,9103,10,1,-,-,-,-,-,-,-,-
45587,36554,800,9033,10,1,-,-,-,-,-,-,-,-
45633,36554,800,9079,10,1,-,-,-,-,-,-,-,-
45615,36554,800,9061,10,1,-,-,-,-,-,-,-,-
45609,36554,800,9055,10,1,-,-,-,-,-,-,-,-
45621,36554,800,9067,10,1,-,-,-,-,-,-,-,-
45566,36554,800,9012,10,1,-,-,-,-,-,-,-,-
45645,36554,800,9091,10,1,-,-,-,-,-,-,-,-
45620,36554,800,9066,10,1,-,-,-,-,-,-,-,-
45655,36554,800,9101,10,1,-,-,-,-,-,-,-,-
45668,36554,800,9114,10,1,-,-,-,-,-,-,-,-
45611,36554,800,9057,10,1,-,-,-,-,-,-,-,-
45669,36554,800,9115,10,1,-,-,-,-,-,-,-,-
45650,36554,800,9096,10,1,-,-,-,-,-,-,-,-
45723,36554,800,9169,10,1,-,-,-,-,-,-,-,-
45654,36554,800,9100,10,1,-,-,-,-,-,-,-,-
45638,36554,800,9084,10,1,-,-,-,-,-,-,-,-
45605,36554,800,9051,10,1,-,-,-,-,-,-,-,-
45609,36554,800,9055,10,1,-,-,-,-,-,-,-,-
45627,36554,800,9073,10,1,-,-,-,-,-,-,-,-
45604,36554,800,9050,10,1,-,-,-,-,-,-,-,-
45567,36554,800,9013,10,1,-,-,-,-,-,-,-,-
45633,36554,800,9079,10,1,-,-,-,-,-,-,-,-
45678,36554,800,9124,10,1,-,-,-,-,-,-,-,-
45701,36554,800,9147,10,1,-,-,-,-,-,-,-,-
45752,36554,800,9198,10,1,-,-,-,-,-,-,-,-
45657,36554,800,9103,10,1,-,-,-,-,-,-,-,-
45765,36554,800,9211,10,1,-,-,-,-,-,-,-,-
45626,36554,800,9072,10,1,-,-,-,-,-,-,-,-
45611,36554,800,9057,10,1,-,-,-,-,-,-,-,-
45607,36554,800,9053,10,1,-,-,-,-,-,-,-,-
45571,36554,800,9017,10,1,-,-,-,-,-,-,-,-
45627,36554,800,9073,10,1,-,-,-,-,-,-,-,-
45691,36554,800,9137,10,1,-,-,-,-,-,-,-,-
45685,36554,800,9131,10,1,-,-,-,-,-,-,-,-
45689,36554,800,9135,10,1,-,-,-,-,-,-,-,-
45622,36554,800,9068,10,1,-,-,-,-,-,-,-,-
45560,36554,800,9006,10,1,-,-,-,-,-,-,-,-
45636,36554,800,9082,10,1,-,-,-,-,-,-,-,-
45615,36554,800,9061,10,1,-,-,-,-,-,-,-,-
45643,36554,800,9089,10,1,-,-,-,-,-,-,-,-
45677,36554,800,9123,10,1,-,-,-,-,-,-,-,-
45677,36554,800,9123,10,1,-,-,-,-,-,-,-,-
45627,36554,800,9073,10,1,-,-,-,-,-,-,-,-
45598,36554,800,9044,10,1,-,-,-,-,-,-,-,-
45594,36554,800,9040,10,1,-,-,-,-,-,-,-,-
45609,36554,800,9055,10,1,-,-,-,-,-,-,-,-
45575,36554,800,9021,10,1,-,-,-,-,-,-,-,-
45582,36554,800,9028,10,1,-,-,-,-,-,-,-,-
45545,36554,800,8991,10,1,-,-,-,-,-,-,-,-
45494,36554,800,8940,10,1,-,-,-,-,-,-,-,-
45633,36554,800,9079,10,1,-,-,-,-,-,-,-,-
45623,36554,800,9069,10,1,-,-,-,-,-,-,-,-
45685,36554,800,9131,10,1,-,-,-,-,-,-,-,-
45752,36554,800,9198,10,1,-,-,-,-,-,-,-,-
45735,36554,800,9181,10,1,-,-,-,-,-,-,-,-
45634,36554,800,9080,10,1,-,-,-,-,-,-,-,-
45634,36554,800,9080,10,1,-,-,-,-,-,-,-,-
45615,36554,800,9061,10,1,-,-,-,-,-,-,-,-
45645,36554,800,9091,10,1,-,-,-,-,-,-,-,-
45621,36554,800,9067,10,1,-,-,-,-,-,-,-,-
45737,36554,800,9183,10,1,-,-,-,-,-,-,-,-
45682,36554,800,9128,10,1,-,-,-,-,-,-,-,-
45618,36554,800,9064,10,1,-,-,-,-,-,-,-,-
45475,36554,800,8921,10,1,-,-,-,-,-,-,-,-
45377,36554,800,8823,10,1,-,-,-,-,-,-,-,-
45476,36554,800,8922,10,1,-,-,-,-,-,-,-,-
45530,36554,800,8976,10,1,-,-,-,-,-,-,-,-
45618,36554,800,9064,10,1,-,-,-,-,-,-,-,-
45596,36554,800,9042,10,1,-,-,-,-,-,-,-,-
45574,36554,800,9020,10,1,-,-,-,-,-,-,-,-
45620,36554,800,9066,10,1,-,-,-,-,-,-,-,-
45638,36554,800,9084,10,1,-,-,-,-,-,-,-,-
45676,36554,800,9122,10,1,-,-,-,-,-,-,-,-
45626,36554,800,9072,10,1,-,-,-,-,-,-,-,-
45597,36554,800,9043,10,1,-,-,-,-,-,-,-,-
45565,36554,800,9011,10,1,-,-,-,-,-,-,-,-
45591,36554,800,9037,10,1,-,-,-,-,-,-,-,-
45586,36554,800,9032,10,1,-,-,-,-,-,-,-,-
45542,36554,800,8988,10,1,-,-,-,-,-,-,-,-
45609,36554,800,9055,10,1,-,-,-,-,-,-,-,-
45612,36554,800,9058,10,1,-,-,-,-,-,-,-,-
45573,36554,800,9019,10,1,-,-,-,-,-,-,-,-
45636,36554,800,9082,10,1,-,-,-,-,-,-,-,-
45616,36554,800,9062,10,1,-,-,-,-,-,-,-,-
45604,36554,800,9050,10,1,-,-,-,-,-,-,-,-
45624,36554,800,9070,10,1,-,-,-,-,-,-,-,-
45666,36554,800,9112,10,1,-,-,-,-,-,-,-,-
45712,36554,800,9158,10,1,-,-,-,-,-,-,-,-
45678,36554,800,9124,10,1,-,-,-,-,-,-,-,-
45684,36554,800,9130,10,1,-,-,-,-,-,-,-,-
45630,36554,800,9076,10,1,-,-,-,-,-,-,-,-
45678,36554,800,9124,10,1,-,-,-,-,-,-,-,-
45607,36554,800,9053,10,1,-,-,-,-,-,-,-,-
45657,36554,800,9103,10,1,-,-,-,-,-,-,-,-
45706,36554,800,9152,10,1,-,-,-,-,-,-,-,-
45684,36554,800,9130,10,1,-,-,-,-,-,-,-,-
45646,36554,800,9092,10,1,-,-,-,-,-,-,-,-
45633,36554,800,9079,10,1,-,-,-,-,-,-,-,-
45653,36554,800,9099,10,1,-,-,-,-,-,-,-,-
45601,36554,800,9047,10,1,-,-,-,-,-,-,-,-
45627,36554,800,9073,10,1,-,-,-,-,-,-,-,-
45749,36554,800,9195,10,1,-,-,-,-,-,-,-,-
45747,36554,800,9193,10,1,-,-,-,-,-,-,-,-
45711,36554,800,9157,10,1,-,-,-,-,-,-,-,-
45691,36554,800,9137,10,1,-,-,-,-,-,-,-,-
45651,36554,800,9097,10,1,-,-,-,-,-,-,-,-
45689,36554,800,9135,10,1,-,-,-,-,-,-,-,-
45657,36554,800,9103,10,1,-,-,-,-,-,-,-,-
45601,36554,800,9047,10,1,-,-,-,-,-,-,-,-
45675,36554,800,9121,10,1,-,-,-,-,-,-,-,-
45721,36554,800,9167,10,1,-,-,-,-,-,-,-,-
45684,36554,800,9130,10,1,-,-,-,-,-,-,-,-
45724,36554,800,9170,10,1,-,-,-,-,-,-,-,-
45712,36554,800,9158,10,1,-,-,-,-,-,-,-,-
45709,36554,800,9155,10,1,-,-,-,-,-,-,-,-
